Junctions	ADRENALGLAND1	ADRENALGLAND2	COLON1	COLON2	CORTEX1	CORTEX2	DUODENUM1	DUODENUM2	ESOPHAGUS1	ESOPHAGUS2	HEART1	HEART2	KIDNEY1	KIDNEY2	LIVER1	LIVER2	LUNG1	LUNG2	OVARY1	OVARY2	PANCREAS1	PANCREAS2	SKIN1	SKIN2	SPLEEN_1	SPLEEN_2	STOMACH1	STOMACH2	TESTIS1	TESTIS2	THYROIDGLAND1	THYROIDGLAND2
CGATENSMUST00000183209JUNC00848	0	0	2	2	3	2	1	0	0	0	0	0	1	0	0	0	7	5	13	6	0	0	2	1	0	0	0	1	1	0	0	0
CGATENSMUST00000183209JUNC00849	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CGATENSMUST00000110849JUNC00854	0	0	3	2	1	1	0	0	1	1	1	1	2	0	0	0	0	0	1	0	2	0	0	0	1	3	1	0	3	2	2	1
CGATENSMUST00000073279JUNC00855	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CGATENSMUST00000192491JUNC00856	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000112127JUNC00860	0	0	0	1	4	6	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2
CGATENSCAFT00000024036JUNC00867	3	2	2	1	9	11	0	1	3	3	3	3	5	4	3	1	29	19	5	5	1	0	0	0	26	28	4	7	2	2	12	6
CGATENSMUST00000199256JUNC00868	0	1	0	1	0	1	1	0	2	0	2	0	2	2	1	3	6	15	4	2	0	1	2	0	7	7	1	1	1	0	5	2
CGATENSMUST00000041609JUNC00869	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000039537JUNC00870	0	0	2	0	2	4	2	0	3	1	3	1	5	3	1	0	2	1	0	0	0	1	0	1	3	1	1	0	2	0	2	2
CGATENSCAFT00000049281JUNC00872	0	0	1	1	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	7	3	0	0
CGATENSCAFT00000023185JUNC00877	0	0	21	12	16	14	10	7	1	0	1	0	11	13	3	5	5	8	2	3	1	1	1	3	9	15	8	6	5	2	7	10
CGATENSCAFT00000048677JUNC00878	7	6	11	9	26	22	1	2	7	2	7	2	36	37	6	3	8	12	5	5	1	1	4	3	4	5	4	5	4	5	17	15
CGATENSMUST00000027287JUNC00881	0	0	5	4	7	13	3	3	4	0	4	0	1	0	1	0	2	3	2	1	0	0	0	0	0	0	1	1	0	0	0	5
CGATENSMUST00000058307JUNC00882	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0
CGATENSMUST00000167525JUNC00883	0	1	0	0	3	5	1	1	0	0	0	0	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0
CGATENSMUST00000120204JUNC00891	0	0	0	0	6	7	1	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CGATENSMUST00000120204JUNC00892	8	7	0	2	51	40	3	2	0	1	0	1	2	3	0	0	1	1	4	2	0	0	0	0	3	3	3	3	2	3	0	0
CGATENSMUST00000120204JUNC00893	1	1	0	1	24	23	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000121049JUNC00894	0	0	0	0	6	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000087320JUNC00896	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CGATENSMUST00000087320JUNC00897	1	0	2	2	1	4	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	4	0	1	2	2	0	0	2
CGATENSCAFT00000007444JUNC00898	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0
CGATENSCAFT00000045043JUNC00899	0	0	0	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
CGATENSCAFT00000045043JUNC00900	0	0	0	1	12	13	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000045043JUNC00901	0	1	0	0	1	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000045043JUNC00902	0	0	1	1	3	3	0	1	0	2	0	2	2	1	0	0	2	1	0	0	1	3	1	2	1	3	4	3	0	0	1	0
CGATENSMUST00000095087JUNC00903	0	0	0	0	3	4	0	0	5	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0
CGATENSMUST00000095087JUNC00904	0	0	0	0	18	25	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
CGATENSMUST00000091146JUNC00905	1	3	7	4	34	34	5	2	3	4	3	4	7	6	2	1	14	23	6	4	0	3	9	3	25	28	5	7	10	10	13	13
CGATENSMUST00000193547JUNC00906	11	9	0	1	48	51	0	0	1	0	1	0	0	1	0	1	4	1	2	2	0	0	0	0	2	4	5	4	1	1	1	1
CGATENSMUST00000166811JUNC00907	3	6	0	0	38	25	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	2	0	1	1
CGATENSMUST00000188106JUNC00910	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	2	3	0	0	2	1	0	0	0	0	0	1	0	0	0	1
CGATENSMUST00000188106JUNC00911	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	1	2	1	0	0	0	0
CGATENSMUST00000188106JUNC00912	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CGATENSMUST00000112825JUNC00913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGATENSMUST00000207655JUNC00915	0	0	3	2	4	5	1	1	2	3	2	3	7	5	0	0	2	3	4	6	1	1	0	1	6	5	3	2	1	1	2	3
CGATENSMUST00000045279JUNC00916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000164215JUNC00918	0	0	0	0	2	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CGATENSCAFT00000012325JUNC00924	5	2	7	5	4	5	5	4	5	0	5	0	5	5	0	3	2	1	0	0	2	1	1	0	3	4	8	5	4	2	4	4
CGATENSCAFT00000012325JUNC00925	3	1	3	5	5	7	3	5	6	1	6	1	5	6	0	1	4	4	0	0	0	1	2	0	4	5	5	8	1	1	3	3
CGATENSCAFT00000012325JUNC00926	19	19	5	8	29	22	8	7	20	15	20	15	12	16	9	5	16	22	42	39	1	1	16	7	23	19	8	11	28	16	12	14
CGATENSCAFT00000012333JUNC00927	2	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0	1	1	1	3	1	1	2
CGATENSCAFT00000047767JUNC00928	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	7	6	0	0	0	0	0	0
CGATENSCAFT00000024956JUNC00929	1	1	2	6	8	8	7	7	9	18	9	18	4	3	0	1	9	10	11	16	1	0	8	11	11	7	6	5	3	2	3	1
CGATENSCAFT00000013674JUNC00930	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000014916JUNC00931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGATENSMUST00000099355JUNC00932	1	0	0	0	1	1	0	0	3	0	3	0	0	1	0	0	2	0	11	6	0	1	1	0	2	2	0	2	1	0	2	2
CGATENSMUST00000112658JUNC00933	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CGATENSMUST00000112658JUNC00934	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CGATENSMUST00000170361JUNC00935	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000106151JUNC00938	0	1	2	1	7	4	9	8	1	1	1	1	6	3	1	1	1	3	1	0	1	1	2	2	3	6	0	5	29	22	2	7
CGATENSMUST00000027434JUNC00939	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1
CGATENSMUST00000093381JUNC00940	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000109722JUNC00941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	12	11	3	1	0	0	0	1
CGATENSMUST00000114085JUNC00944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000098938JUNC00947	0	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000022679JUNC00948	0	0	1	0	0	0	0	0	0	0	0	0	55	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000022679JUNC00949	0	0	0	0	0	0	0	0	0	0	0	0	57	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000012642JUNC00953	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000032310JUNC00954	0	0	9	6	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
CGATENSCAFT00000047721JUNC00959	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	0	0	5	3	0	0	0	0
CGATENSCAFT00000047721JUNC00960	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	7	3	1	1	0	0	0	0	0	0	1	1	0	0	0	1
CGATENSMUST00000184139JUNC00962	0	0	9	8	7	4	7	5	3	2	3	2	12	9	3	3	2	3	5	2	5	3	0	0	1	0	9	7	14	9	28	23
CGATENSMUST00000184139JUNC00963	3	5	13	11	9	5	10	8	4	3	4	3	28	27	6	4	6	5	4	3	2	4	0	1	4	6	11	8	24	26	42	35
CGATENSMUST00000184139JUNC00964	3	3	3	4	5	2	2	2	0	1	0	1	5	7	0	1	3	3	0	0	1	0	0	0	2	1	5	5	2	3	8	16
CGATENSMUST00000028293JUNC00966	0	0	2	1	2	4	1	0	2	1	2	1	4	2	1	2	4	5	0	0	0	0	2	2	1	0	2	0	3	3	2	1
CGATENSMUST00000113234JUNC00969	1	0	6	4	11	10	3	3	2	4	2	4	7	6	1	0	4	4	3	2	0	0	2	1	2	2	4	8	0	0	2	3
CGATENSCAFT00000010383JUNC00970	5	5	6	5	10	15	4	2	4	1	4	1	3	4	2	2	8	10	6	4	1	1	1	0	6	7	1	2	4	4	3	11
CGATENSMUST00000092844JUNC00972	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1
CGATENSMUST00000021033JUNC00973	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000159634JUNC00976	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000203187JUNC00977	0	0	3	1	0	0	0	2	0	2	0	2	0	1	0	0	1	3	0	0	1	0	1	3	1	0	5	3	1	1	0	0
CGATENSMUST00000193042JUNC00980	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CGATENSMUST00000108508JUNC00981	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000209992JUNC00985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000077642JUNC00987	0	1	1	1	30	34	0	1	0	0	0	0	1	0	0	0	2	3	5	4	0	1	0	0	1	0	1	0	2	2	0	0
CGATENSMUST00000115358JUNC00989	2	1	0	1	14	10	1	1	1	0	1	0	2	3	0	0	1	2	0	1	0	0	0	0	1	1	1	2	0	1	1	4
CGATENSMUST00000115358JUNC00990	2	2	1	1	13	10	0	0	1	0	1	0	2	4	0	0	1	3	0	1	0	0	0	0	2	1	0	1	0	1	2	5
CGATENSCAFT00000049647JUNC00993	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0
CGATENSMUST00000039318JUNC00994	3	1	1	2	15	10	1	3	0	2	0	2	11	19	14	7	12	9	6	4	0	2	1	1	2	1	7	15	4	7	13	7
CGATENSMUST00000046755JUNC00996	0	0	6	6	3	0	1	10	0	0	0	0	1	1	0	1	0	3	0	0	1	1	3	2	0	0	5	3	1	0	0	0
CGATENSMUST00000046755JUNC00997	0	0	9	7	0	1	3	3	0	1	0	1	2	0	1	1	4	2	0	0	0	1	2	2	0	0	4	4	1	0	0	1
CGATENSMUST00000163123JUNC01005	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000050149JUNC01006	0	0	2	1	0	0	0	0	0	0	0	0	1	1	2	0	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000050149JUNC01007	0	0	4	3	1	3	0	0	3	0	3	0	1	1	0	0	6	7	5	13	0	0	0	0	4	1	1	0	0	0	0	0
CGATENSCAFT00000050149JUNC01008	0	0	5	4	4	4	1	1	2	0	2	0	4	3	0	0	20	25	16	15	0	0	4	4	3	2	2	0	0	0	2	1
CGATENSCAFT00000050149JUNC01009	3	3	5	4	2	2	2	1	2	1	2	1	0	2	1	0	26	22	17	17	0	0	1	0	7	6	5	1	0	0	0	2
CGATENSCAFT00000050149JUNC01010	0	0	10	6	4	5	0	1	2	0	2	0	2	2	3	3	25	25	19	15	0	0	1	3	8	13	1	1	0	0	3	1
CGATENSCAFT00000050149JUNC01011	0	0	4	5	0	2	0	0	4	1	4	1	1	0	2	1	27	27	13	20	0	0	3	1	3	3	2	3	0	0	0	2
CGATENSCAFT00000050149JUNC01012	0	1	3	3	4	4	2	0	0	3	0	3	1	3	1	1	29	19	10	9	0	1	1	2	3	4	1	1	1	0	2	0
CGATENSCAFT00000050149JUNC01013	12	13	19	17	9	13	2	8	8	10	8	10	24	21	19	15	76	97	40	35	5	7	71	62	21	23	15	13	8	6	40	38
CGATENSCAFT00000050149JUNC01014	12	10	17	16	11	13	2	7	10	5	10	5	22	26	18	14	100	119	43	34	4	4	64	59	28	26	22	17	9	6	43	36
CGATENSMUST00000082108JUNC01015	0	0	0	1	9	13	0	0	1	0	1	0	0	0	0	0	5	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0
CGATENSMUST00000082108JUNC01016	0	0	0	0	27	23	0	1	0	0	0	0	0	1	0	0	23	28	1	1	0	0	0	0	4	5	0	0	0	0	0	1
CGATENSMUST00000082108JUNC01017	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000082108JUNC01018	1	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000015898JUNC01024	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	1	1	0	0
CGATENSCAFT00000015898JUNC01025	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000018971JUNC01026	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000081291JUNC01037	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000115666JUNC01038	1	2	4	7	11	7	2	2	4	3	4	3	3	6	1	2	9	7	4	8	2	1	3	5	15	12	4	8	4	5	7	3
CGATENSCAFT00000035418JUNC01039	0	0	3	2	0	2	0	0	1	0	1	0	13	13	3	3	1	0	2	2	3	1	0	1	1	1	1	0	1	1	0	1
CGATENSCAFT00000035418JUNC01040	0	0	1	1	0	0	0	1	0	0	0	0	2	4	1	1	2	4	2	1	3	1	3	0	0	0	0	0	1	0	5	0
CGATENSCAFT00000035418JUNC01041	3	3	0	0	3	1	5	4	3	2	3	2	14	15	3	3	5	7	3	3	4	7	6	5	3	6	1	1	3	2	1	4
CGATENSCAFT00000047827JUNC01046	1	0	0	0	9	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1
CGATENSCAFT00000047827JUNC01047	0	0	0	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	4	0
CGATENSCAFT00000047827JUNC01048	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
CGATENSCAFT00000047827JUNC01049	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1
CGATENSCAFT00000047827JUNC01050	1	0	0	0	14	8	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	1	1	0	0	1
CGATENSMUST00000167346JUNC01052	0	3	2	1	2	2	0	1	2	0	2	0	2	1	0	0	3	5	2	0	0	0	1	1	3	5	0	3	1	2	4	3
CGATENSMUST00000162517JUNC01054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
CGATENSCAFT00000048895JUNC01059	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0
CGATENSCAFT00000048895JUNC01060	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
CGATENSMUST00000212121JUNC01062	3	0	0	0	4	4	2	0	4	0	4	0	6	4	1	2	2	4	7	7	0	0	1	7	2	4	6	5	3	3	2	2
CGATENSMUST00000210428JUNC01063	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000117915JUNC01064	0	0	0	0	10	8	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000107043JUNC01066	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CGATENSMUST00000166968JUNC01067	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000115228JUNC01069	1	2	0	0	12	11	1	0	2	0	2	0	1	1	0	0	5	3	3	2	2	0	7	2	6	13	6	7	3	1	2	2
CGATENSMUST00000117509JUNC01070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	1	0	0
CGATENSMUST00000117509JUNC01071	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0
CGATENSMUST00000117509JUNC01072	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000007497JUNC01075	0	0	2	0	0	0	0	0	3	2	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	0	2	0
CGATENSCAFT00000029634JUNC01078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGATENSCAFT00000044891JUNC01081	0	0	1	0	0	0	0	0	5	1	5	1	0	0	0	0	3	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0
CGATENSMUST00000167204JUNC01082	0	0	1	1	36	35	0	0	0	1	0	1	0	0	0	1	2	1	1	2	0	0	4	1	3	7	1	3	0	0	0	0
CGATENSCAFT00000045774JUNC01084	0	0	0	0	0	0	0	0	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
CGATENSCAFT00000017823JUNC01086	4	3	8	8	12	15	7	5	9	4	9	4	7	15	4	1	7	20	16	18	6	4	8	9	13	8	26	28	1	2	13	20
CGATENSCAFT00000017823JUNC01087	1	0	6	7	6	4	6	7	1	7	1	7	7	9	1	2	8	8	8	8	4	2	5	4	8	5	10	11	6	3	7	10
CGATENSMUST00000105992JUNC01088	1	1	4	5	5	6	0	0	0	0	0	0	5	8	0	1	2	0	3	4	0	0	0	0	1	2	4	7	0	0	1	3
CGATENSMUST00000105991JUNC01089	0	1	1	1	2	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	3
CGATENSMUST00000110906JUNC01090	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000020308JUNC01091	0	0	0	0	8	7	0	0	2	2	2	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	9	7	0	0	0	0
CGATENSCAFT00000020308JUNC01092	0	0	0	0	9	9	0	0	5	1	5	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0
CGATENSMUST00000202205JUNC01093	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000118192JUNC01095	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CGATENSMUST00000110748JUNC01097	3	2	0	0	18	10	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	1	2	0	0	0	0	2	1
CGATENSMUST00000020939JUNC01098	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000078719JUNC01102	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
CGATENSMUST00000078719JUNC01103	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	1	0	0	1	1	1	1	1
CGATENSMUST00000078719JUNC01104	0	1	0	0	12	12	1	0	2	1	2	1	0	1	0	0	2	1	2	1	0	0	0	1	7	3	6	2	1	3	1	1
CGATENSMUST00000085633JUNC01108	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
CGATENSMUST00000002603JUNC01110	0	0	0	0	5	3	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	2	1	0	0	0	0
CGATENSMUST00000002603JUNC01111	0	0	0	2	5	6	0	0	0	1	0	1	4	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0
CGATENSMUST00000202567JUNC01115	0	0	1	1	3	1	1	0	1	0	1	0	0	0	0	0	0	3	2	4	0	0	0	1	1	2	0	0	0	0	0	0
CGATENSMUST00000119756JUNC01116	0	0	6	3	1	0	1	1	0	1	0	1	49	40	1	1	7	5	2	3	1	1	0	0	8	6	5	5	9	7	3	6
CGATENSMUST00000168621JUNC01117	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000063029JUNC01119	1	0	9	8	1	1	0	0	10	5	10	5	3	2	0	0	21	20	1	0	0	0	1	1	17	10	1	1	1	3	1	0
